id;uri;artist;song;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;this_timesignature
0UOmQmLTo7UAr0LG82ZzTg;spotify:track:0UOmQmLTo7UAr0LG82ZzTg;The Strokes;You Only Live Once;0.626;0.919;11;-2.845;1;0.0358;0.032;0.567;0.11;0.97;120.523;189800;4
2LMloFiV7DHpBhITOaBSam;spotify:track:2LMloFiV7DHpBhITOaBSam;The Strokes;Hard To Explain;0.406;0.682;7;-6.281;1;0.0584;0.000413;0.849;0.0999;0.623;82.495;223980;4
6mVD1SfTvlFAPVi7txFL5H;spotify:track:6mVD1SfTvlFAPVi7txFL5H;The Strokes;Machu Picchu;0.695;0.817;1;-5.294;1;0.0659;0.0132;0.097;0.0601;0.874;105.014;209627;4
55N8cxpE1QDoeaaNqUnoZ2;spotify:track:55N8cxpE1QDoeaaNqUnoZ2;The Strokes;Bad Decisions;0.374;0.922;0;-3.4;1;0.056;0.0135;0.204;0.28;0.393;153.217;293360;4
1aOxOpH4AkGAd8OMrKjyNY;spotify:track:1aOxOpH4AkGAd8OMrKjyNY;The Strokes;Why Are Sundays So Depressing;0.579;0.714;0;-4.455;1;0.0347;0.00258;0.0269;0.111;0.299;109.971;275667;4
1BLOVHYYlH4JUHQGcpt75R;spotify:track:1BLOVHYYlH4JUHQGcpt75R;The Strokes;Ode To The Mets;0.426;0.617;1;-5.423;0;0.0289;0.341;0.181;0.101;0.201;92.002;351787;4
2mDYYGaGd9uXKkK2YhDA3i;spotify:track:2mDYYGaGd9uXKkK2YhDA3i;The Strokes;Brooklyn Bridge To Chorus;0.628;0.571;0;-3.897;1;0.0628;0.00602;9.21e-05;0.0833;0.467;119.899;235947;4
2xWuvbf4IRYwpBrdHghTvs;spotify:track:2xWuvbf4IRYwpBrdHghTvs;The Strokes;Last Nite;0.618;0.903;0;-5.691;1;0.0298;0.0213;0.000305;0.086;0.769;103.959;197533;4
2pAD0PKMUMtxlMvz33tYzB;spotify:track:2pAD0PKMUMtxlMvz33tYzB;The Strokes;Is This It;0.664;0.679;5;-8.293;1;0.03;0.149;4.84e-05;0.347;0.804;96.002;150651;4
6Yu1OL8I0D4vjOzYdsXYGK;spotify:track:6Yu1OL8I0D4vjOzYdsXYGK;The Strokes;12:51;0.451;0.889;4;-3.838;1;0.0379;0.312;0.8;0.558;0.592;145.056;153133;4
6IRzBP4gVoV4D2zHmocoWy;spotify:track:6IRzBP4gVoV4D2zHmocoWy;The Strokes;Eternal Summer;0.617;0.78;7;-4.466;0;0.0376;0.0141;0.0112;0.0833;0.326;93.951;375320;4
1EsgUWQsxGBwnu3NATDjiU;spotify:track:1EsgUWQsxGBwnu3NATDjiU;The Strokes;The Modern Age;0.53;0.89;2;-6.042;1;0.0328;0.0124;0.759;0.143;0.868;145.958;207679;4
7lu6YLrlB1MU7HW8DJSuPa;spotify:track:7lu6YLrlB1MU7HW8DJSuPa;The Strokes;At The Door;0.456;0.323;10;-6.764;1;0.0318;0.858;0.00913;0.146;0.363;116.903;310373;4
7bfocP7GYoLOutUYpTI8tx;spotify:track:7bfocP7GYoLOutUYpTI8tx;The Strokes;Welcome To Japan;0.705;0.666;2;-7.23;0;0.0303;0.00233;0.0149;0.174;0.646;124.032;230827;4
4KC2Z9dL4jL61Ys35N6srg;spotify:track:4KC2Z9dL4jL61Ys35N6srg;The Strokes;Barely Legal;0.427;0.886;0;-6.304;1;0.037;0.004;0.0532;0.0909;0.857;157.609;234522;4
78Gzxi27GuNHTfkn2BylG4;spotify:track:78Gzxi27GuNHTfkn2BylG4;The Strokes;What Ever Happened?;0.547;0.596;11;-6.044;1;0.0339;8.02e-05;0.739;0.273;0.584;116.17;169507;4
6DUKQUhWqUySYngLXLNwP2;spotify:track:6DUKQUhWqUySYngLXLNwP2;The Strokes;Automatic Stop;0.675;0.535;1;-6.109;1;0.0376;0.00329;0.719;0.104;0.914;105.921;207133;4
1sufemUrp56GbKAPVxU8iZ;spotify:track:1sufemUrp56GbKAPVxU8iZ;The Strokes;Someday;0.545;0.531;9;-7.461;1;0.0302;0.00332;1.15e-06;0.168;0.691;105.986;187133;4
37ZgsOy8t4vMnGtMExr6ah;spotify:track:37ZgsOy8t4vMnGtMExr6ah;The Strokes;Threat of Joy;0.59;0.704;0;-7.058;1;0.0284;0.223;0.0825;0.103;0.691;137.968;264725;4
5ncofiedz9Ej6YkvvXMKVn;spotify:track:5ncofiedz9Ej6YkvvXMKVn;The Strokes;Not The Same Anymore;0.353;0.613;9;-5.9;1;0.031;0.384;0.0123;0.103;0.282;177.375;337333;4
3mYCd23hPxJW5okSvMoy3x;spotify:track:3mYCd23hPxJW5okSvMoy3x;The Strokes;Heart In a Cage;0.418;0.857;8;-5.133;1;0.0404;2.73e-06;0.805;0.368;0.12;140.02;206173;4
6SdAztAqklk1zAmUHhU4N7;spotify:track:6SdAztAqklk1zAmUHhU4N7;The Strokes;Taken for a Fool;0.569;0.89;5;-4.447;1;0.0559;0.00595;0.0112;0.226;0.885;137.044;203240;4
0J2OnBNKwt0KICDyDFPUvl;spotify:track:0J2OnBNKwt0KICDyDFPUvl;The Strokes;Take It Or Leave It;0.429;0.924;2;-6.131;0;0.0406;0.000542;0.353;0.104;0.484;154.104;195233;4
5GKVcvTgnFYtfh25qKQtRg;spotify:track:5GKVcvTgnFYtfh25qKQtRg;The Strokes;One Way Trigger;0.516;0.942;2;-4.113;1;0.036;0.000182;0.464;0.116;0.964;95.996;242293;4
7G8hUONVhvJnkD3Ak8mNF1;spotify:track:7G8hUONVhvJnkD3Ak8mNF1;The Strokes;Soma;0.501;0.715;0;-7.382;1;0.0301;0.0774;0.00603;0.0653;0.502;148.971;153809;4
0dy6iXYIF0piirySAzCBwF;spotify:track:0dy6iXYIF0piirySAzCBwF;The Strokes;The End Has No End;0.531;0.66;1;-3.725;1;0.0335;0.000833;0.855;0.226;0.533;136.027;185560;4
6uzUiybCLM0jYozLSvQZBo;spotify:track:6uzUiybCLM0jYozLSvQZBo;The Strokes;The Modern Age;0.53;0.892;2;-6.052;1;0.0337;0.012;0.793;0.0984;0.851;145.964;212800;4
7xuu4ByQkm8qhnwJQk994r;spotify:track:7xuu4ByQkm8qhnwJQk994r;The Strokes;New York City Cops;0.522;0.853;0;-7.66;1;0.0362;0.071;2.82e-05;0.343;0.455;107.943;210559;4
4SXwU2F1jedDprZXQ8qvua;spotify:track:4SXwU2F1jedDprZXQ8qvua;The Strokes;Hard To Explain;0.406;0.688;7;-6.29;1;0.0583;0.000386;0.788;0.0374;0.651;82.519;227733;4
4pXyK9GW7fuT645U0DLYYF;spotify:track:4pXyK9GW7fuT645U0DLYYF;The Strokes;Alone, Together;0.511;0.855;7;-5.752;1;0.0307;0.00782;0.89;0.0694;0.962;142.985;188314;4
3kKb3U3a8jmUJQB9ypE1Jl;spotify:track:3kKb3U3a8jmUJQB9ypE1Jl;The Strokes;Under Control;0.406;0.72;1;-4.647;1;0.0291;0.354;0.795;0.0541;0.641;91.336;187307;4
37cb7mzkQKksGm0noGDXeh;spotify:track:37cb7mzkQKksGm0noGDXeh;The Strokes;Trying Your Luck;0.502;0.691;9;-9.453;0;0.0311;0.00911;0.0149;0.133;0.629;143.926;202617;4
4ileLT7ldd2uX8bMemWqbm;spotify:track:4ileLT7ldd2uX8bMemWqbm;The Strokes;Life Is Simple in the Moonlight;0.515;0.696;6;-5.857;0;0.0313;0.0126;0.000345;0.0916;0.513;134.893;255240;4
2YviO36G8Q4PRxanXO8HbG;spotify:track:2YviO36G8Q4PRxanXO8HbG;The Strokes;I'll Try Anything Once;0.467;0.266;0;-9.959;1;0.0522;0.985;0.0278;0.154;0.328;119.417;195800;4
4UF1eupXP9Zz5GpYepyOxI;spotify:track:4UF1eupXP9Zz5GpYepyOxI;The Strokes;Razorblade;0.394;0.859;9;-3.851;1;0.0409;0.00201;0.233;0.1;0.511;136.075;208133;5
6wwsF6XfsQRFKBfWhlfNaC;spotify:track:6wwsF6XfsQRFKBfWhlfNaC;The Strokes;Call It Fate, Call It Karma;0.542;0.229;4;-14.872;0;0.0297;0.984;0.815;0.102;0.39;109.525;204752;4
3vgOkas220yzpJRRjheRoM;spotify:track:3vgOkas220yzpJRRjheRoM;The Strokes;Is This It;0.667;0.663;5;-8.316;1;0.0295;0.173;3.09e-05;0.365;0.814;96.006;155360;4
08l9WKDuRyGeStQ9ojTlFh;spotify:track:08l9WKDuRyGeStQ9ojTlFh;The Strokes;Meet Me in the Bathroom;0.427;0.941;7;-3.973;1;0.0336;6.7e-05;0.89;0.0772;0.587;139.956;176160;4
2ThdB23G9Rgf1ExndFGEEg;spotify:track:2ThdB23G9Rgf1ExndFGEEg;The Strokes;Tap Out;0.737;0.745;9;-5.944;1;0.0351;0.0176;0.381;0.306;0.629;115.989;222360;4
6y4ySPeb68KGoAi1dk130F;spotify:track:6y4ySPeb68KGoAi1dk130F;The Strokes;Oblivius;0.468;0.888;8;-4.463;1;0.0517;0.0957;0.648;0.151;0.432;102.959;299233;4
6dGnYIeXmHdcikdzNNDMm2;spotify:track:6dGnYIeXmHdcikdzNNDMm2;The Beatles;Here Comes The Sun - Remastered 2009;0.557;0.54;9;-10.484;1;0.0347;0.0339;0.00248;0.179;0.394;129.171;185733;4
7nBGBbzfnPiowCvXKJnV9J;spotify:track:7nBGBbzfnPiowCvXKJnV9J;The Beatles;From Me To You - Remastered 2009;0.644;0.66;7;-8.513;1;0.0309;0.613;0;0.269;0.966;136.125;117107;4
2EqlS6tkEnglzr7tkKAAYD;spotify:track:2EqlS6tkEnglzr7tkKAAYD;The Beatles;Come Together - Remastered 2009;0.533;0.376;9;-11.913;0;0.0393;0.0302;0.248;0.0926;0.187;165.007;259947;4
1h04XMpzGzmAudoI6VHBgA;spotify:track:1h04XMpzGzmAudoI6VHBgA;The Beatles;Penny Lane - Remastered 2009;0.651;0.488;9;-8.22;1;0.0316;0.212;0.026;0.136;0.49;113.038;180893;4
7iN1s7xHE4ifF5povM6A48;spotify:track:7iN1s7xHE4ifF5povM6A48;The Beatles;Let It Be - Remastered 2009;0.443;0.403;0;-8.339;1;0.0322;0.631;0;0.111;0.41;143.462;243027;4
3pKKxkeB1pOUMHwWBmKc3Y;spotify:track:3pKKxkeB1pOUMHwWBmKc3Y;The Beatles;Fixing A Hole - Remastered 2009;0.469;0.507;0;-8.917;0;0.0451;0.382;0;0.0783;0.619;112.984;156827;4
3BQHpFgAp4l80e1XslIjNI;spotify:track:3BQHpFgAp4l80e1XslIjNI;The Beatles;Yesterday - Remastered 2009;0.332;0.179;5;-11.83;1;0.0326;0.879;0;0.0886;0.315;96.529;125667;4
3e1w0Wm0sH8nUYPArDkBG3;spotify:track:3e1w0Wm0sH8nUYPArDkBG3;The Beatles;Octopus's Garden - 2019 Mix;0.565;0.645;1;-6.194;0;0.0332;0.113;0.000625;0.124;0.626;92.253;170800;4
5ZBeML7Lf3FMEVviTyvi8l;spotify:track:5ZBeML7Lf3FMEVviTyvi8l;The Beatles;Twist And Shout - Remastered 2009;0.482;0.849;2;-9.198;1;0.0452;0.641;7.74e-06;0.0414;0.937;124.631;155227;4
30mtYbPSp8uVYHwhOT07Ai;spotify:track:30mtYbPSp8uVYHwhOT07Ai;The Beatles;The Beatles Medley;0.674;0.279;11;-12.113;1;0.0383;0.45;0;0.114;0.502;111.996;419507;4
0aym2LBJBk9DAYuHHutrIl;spotify:track:0aym2LBJBk9DAYuHHutrIl;The Beatles;Hey Jude - Remastered 2015;0.386;0.607;10;-7.7;1;0.0261;0.0112;1.38e-05;0.088;0.532;147.207;425653;4
5jgFfDIR6FR0gvlA56Nakr;spotify:track:5jgFfDIR6FR0gvlA56Nakr;The Beatles;Blackbird - Remastered 2009;0.686;0.127;7;-14.361;1;0.0342;0.754;1.41e-05;0.0573;0.372;93.699;138387;4
3KfbEIOC7YIv90FIfNSZpo;spotify:track:3KfbEIOC7YIv90FIfNSZpo;The Beatles;In My Life - Remastered 2009;0.688;0.435;9;-11.359;1;0.0323;0.449;0;0.113;0.435;103.239;146333;4
0pNeVovbiZHkulpGeOx1Gj;spotify:track:0pNeVovbiZHkulpGeOx1Gj;The Beatles;Something - Remastered 2009;0.396;0.338;0;-10.872;1;0.0304;0.198;2.62e-06;0.138;0.377;133.522;182293;4
7DD7eSuYSC5xk2ArU62esN;spotify:track:7DD7eSuYSC5xk2ArU62esN;The Beatles;Help! - Remastered 2009;0.534;0.725;6;-7.576;0;0.0332;0.188;0;0.0994;0.763;95.003;139560;4
4pbG9SUmWIvsROVLF0zF9s;spotify:track:4pbG9SUmWIvsROVLF0zF9s;The Beatles;I Want To Hold Your Hand - Remastered 2015;0.49;0.715;7;-5.549;1;0.0476;0.386;0;0.311;0.866;130.726;145747;4
5GjPQ0eI7AgmOnADn1EO6Q;spotify:track:5GjPQ0eI7AgmOnADn1EO6Q;The Beatles;Eleanor Rigby - Remastered 2009;0.581;0.28;4;-9.091;0;0.0381;0.936;1.56e-05;0.305;0.813;137.831;126533;4
3Am0IbOxmvlSXro7N5iSfZ;spotify:track:3Am0IbOxmvlSXro7N5iSfZ;The Beatles;Strawberry Fields Forever - Remastered 2009;0.39;0.502;10;-12.277;1;0.178;0.336;0.000138;0.0713;0.289;97.871;247320;4
1gFNm7cXfG1vSMcxPpSxec;spotify:track:1gFNm7cXfG1vSMcxPpSxec;The Beatles;Ob-La-Di, Ob-La-Da - Remastered 2009;0.818;0.728;10;-8.331;1;0.0314;0.232;0.0642;0.251;0.975;113.059;188960;4
389QX9Q1eUOEZ19vtzzI9O;spotify:track:389QX9Q1eUOEZ19vtzzI9O;The Beatles;While My Guitar Gently Weeps - Remastered 2009;0.453;0.654;4;-8.855;0;0.0317;0.0205;0.00395;0.172;0.702;115.0;285000;4
3KiexfmhxHvG5IgAElmTkd;spotify:track:3KiexfmhxHvG5IgAElmTkd;The Beatles;I Saw Her Standing There - Remastered 2009;0.491;0.801;4;-9.835;1;0.0361;0.27;0;0.0665;0.971;160.109;173947;4
4MLBqAEzNN89o2M9h92Z26;spotify:track:4MLBqAEzNN89o2M9h92Z26;The Beatles;Get Back - Remastered 2009;0.761;0.592;2;-9.836;1;0.0586;0.492;0.00626;0.61;0.332;123.095;189387;4
25yQPHgC35WNnnOUqFhgVR;spotify:track:25yQPHgC35WNnnOUqFhgVR;The Beatles;Lucy In The Sky With Diamonds - Remastered 2009;0.311;0.325;2;-9.042;1;0.0283;0.0469;0;0.139;0.668;65.09;208467;1
1H7gMYGykdtwZOV6s1N0by;spotify:track:1H7gMYGykdtwZOV6s1N0by;The Beatles;Norwegian Wood (This Bird Has Flown) - Remastered 2009;0.425;0.369;4;-11.876;1;0.0379;0.183;0.00126;0.112;0.65;176.625;124693;3
6EOKwO6WaLal58MSsi6U4W;spotify:track:6EOKwO6WaLal58MSsi6U4W;The Beatles;Eleanor Rigby;0.521;0.301;4;-7.118;0;0.0356;0.836;0;0.398;0.621;137.382;125227;4
0j3p1p06deJ7f9xmJ9yG22;spotify:track:0j3p1p06deJ7f9xmJ9yG22;The Beatles;Back In The U.S.S.R. - Remastered 2009;0.48;0.969;9;-7.464;1;0.0854;0.069;0.00022;0.0608;0.494;142.489;163453;4
3evG0BIqEFMMP7lVJh1cSf;spotify:track:3evG0BIqEFMMP7lVJh1cSf;The Beatles;Don't Let Me Down - Remastered 2009;0.593;0.289;4;-11.049;1;0.0259;0.568;0.000829;0.0928;0.733;77.119;215733;4
3VbGCXWRiouAq8VyMYN2MI;spotify:track:3VbGCXWRiouAq8VyMYN2MI;The Beatles;Love Me Do - Remastered 2009;0.52;0.829;0;-6.228;1;0.0806;0.386;6.2e-05;0.227;0.744;147.997;141693;4
4dkoqJrP0L8FXftrMZongF;spotify:track:4dkoqJrP0L8FXftrMZongF;The Beatles;Across The Universe - Remastered 2009;0.257;0.412;1;-11.788;1;0.0287;0.361;8.68e-05;0.0702;0.858;152.126;228133;4
4joiWvli4qJVEW6qZV2i2J;spotify:track:4joiWvli4qJVEW6qZV2i2J;The Beatles;All My Loving - Remastered 2009;0.416;0.563;1;-8.724;0;0.0298;0.207;0;0.343;0.9;77.56;127853;4
2RnPATK99oGOZygnD2GTO6;spotify:track:2RnPATK99oGOZygnD2GTO6;The Beatles;With A Little Help From My Friends - Remastered 2009;0.705;0.515;4;-9.343;1;0.0337;0.365;0;0.389;0.803;112.035;164107;4
5J2CHimS7dWYMImCHkEFaJ;spotify:track:5J2CHimS7dWYMImCHkEFaJ;The Beatles;A Hard Day's Night - Remastered 2009;0.59;0.805;0;-6.481;1;0.0371;0.137;0;0.0996;0.797;138.514;154200;4
6nEkxYIEnrbYH7h1hJ8Xn6;spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6;The Beatles;She Loves You - Mono / Remastered;0.377;0.916;4;-3.199;0;0.0481;0.26;0;0.074;0.912;75.533;140920;4
2mxByJWOajjiVsLWjNXvDJ;spotify:track:2mxByJWOajjiVsLWjNXvDJ;The Beatles;Oh! Darling - Remastered 2009;0.422;0.656;4;-8.412;1;0.0397;0.0126;0.0279;0.268;0.549;173.93;207240;3
0hKRSZhUGEhKU6aNSPBACZ;spotify:track:0hKRSZhUGEhKU6aNSPBACZ;The Beatles;A Day In The Life - Remastered 2009;0.364;0.457;4;-14.162;0;0.0675;0.29;0.000106;0.922;0.175;163.219;337413;4
5By7Pzgl6TMuVJG168VWzS;spotify:track:5By7Pzgl6TMuVJG168VWzS;The Beatles;Michelle - Remastered 2009;0.578;0.29;5;-12.501;0;0.0341;0.652;0;0.105;0.666;117.403;162373;4
01SfTM5nfCou5gQL70r6gs;spotify:track:01SfTM5nfCou5gQL70r6gs;The Beatles;Golden Slumbers - Remastered 2009;0.419;0.152;0;-12.126;1;0.0277;0.326;0.0034;0.113;0.239;80.608;91760;4
65vdMBskhx3akkG9vQlSH1;spotify:track:65vdMBskhx3akkG9vQlSH1;The Beatles;And I Love Her - Remastered 2009;0.767;0.331;1;-10.777;0;0.0337;0.64;0;0.0681;0.636;113.312;149693;4
68BTFws92cRztMS1oQ7Ewj;spotify:track:68BTFws92cRztMS1oQ7Ewj;The Beatles;All You Need Is Love - Remastered 2009;0.4;0.48;7;-7.768;1;0.0295;0.346;3.1e-05;0.155;0.653;103.436;230387;4
3mlMpmY8oZIBFc39D9zLbh;spotify:track:3mlMpmY8oZIBFc39D9zLbh;The Beatles;The Long And Winding Road - Remastered 2009;0.299;0.329;3;-10.096;1;0.0279;0.756;0.0105;0.0559;0.392;132.282;218187;4
6Pq9MmkDQYZiiCDpxnvrf6;spotify:track:6Pq9MmkDQYZiiCDpxnvrf6;The Beatles;I Am The Walrus - Remastered 2009;0.401;0.556;2;-10.532;1;0.0513;0.0828;0.000359;0.589;0.654;85.206;275867;4
1Dg4dFJr3HW7sbA7vPejre;spotify:track:1Dg4dFJr3HW7sbA7vPejre;The Beatles;Eight Days A Week - Remastered 2009;0.652;0.583;9;-7.811;1;0.038;0.412;0;0.119;0.744;138.134;163600;4
06ypiqmILMdVeaiErMFA91;spotify:track:06ypiqmILMdVeaiErMFA91;The Beatles;Drive My Car - Remastered 2009;0.754;0.571;2;-8.547;1;0.0421;0.0173;0;0.3;0.82;122.463;148893;4
3m7V717IKZqZLW5qUIOxdD;spotify:track:3m7V717IKZqZLW5qUIOxdD;The Beatles;Hey Jude - Remastered 2009;0.402;0.552;10;-10.158;1;0.0258;0.028;1.36e-05;0.0929;0.668;145.164;431333;4
4fUKE8EULjQdHF4zb0M8FO;spotify:track:4fUKE8EULjQdHF4zb0M8FO;The Beatles;Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009;0.451;0.673;7;-9.115;1;0.0734;0.0857;0.00225;0.797;0.583;95.513;122893;4
7CZiDzGVjUssMSOXrDNYHL;spotify:track:7CZiDzGVjUssMSOXrDNYHL;The Beatles;Ticket To Ride - Remastered 2009;0.519;0.85;9;-6.777;1;0.0678;0.0457;0;0.233;0.749;123.419;189680;4
5Qe7NHxeLAn8KoLTNLSdwe;spotify:track:5Qe7NHxeLAn8KoLTNLSdwe;The Beatles;I Want To Hold Your Hand - Remastered 2009;0.496;0.703;7;-6.905;1;0.0376;0.525;2.08e-06;0.305;0.936;130.915;146720;4
29b2b96jozyD9GPCkOrVLs;spotify:track:29b2b96jozyD9GPCkOrVLs;The Beatles;Day Tripper - Remastered 2015;0.665;0.782;6;-8.438;0;0.0307;0.12;4.19e-06;0.125;0.731;137.453;169000;4
4z3RNAUb0whdaLAudM9EHE;spotify:track:4z3RNAUb0whdaLAudM9EHE;The Beatles;Get Back - Rooftop Performance / Take 2;0.655;0.695;9;-9.648;1;0.0381;0.101;0.436;0.105;0.33;125.572;204187;4
3SdingSsFcZDZAyvcJbgAw;spotify:track:3SdingSsFcZDZAyvcJbgAw;The Beatles;Can't Buy Me Love - Remastered 2009;0.483;0.677;0;-5.91;1;0.0593;0.283;0;0.321;0.842;170.72;131867;4
13yxz52EwElyue9PLrqcZY;spotify:track:13yxz52EwElyue9PLrqcZY;Perfume Genius;Slip Away;0.603;0.509;1;-6.824;1;0.0311;0.374;2.91e-05;0.0627;0.572;136.592;165330;4
05HElY3EVth4SMuOJOGusl;spotify:track:05HElY3EVth4SMuOJOGusl;Perfume Genius;On the Floor;0.412;0.727;9;-6.001;1;0.0369;0.318;0.00171;0.257;0.583;117.551;303600;4
3GbukSLq7sjTZCRksU1y7N;spotify:track:3GbukSLq7sjTZCRksU1y7N;Perfume Genius;Queen;0.416;0.523;1;-5.579;1;0.0291;0.225;0.0663;0.186;0.133;132.015;230720;4
6fFMXz0mLLaql9UyyBQB9a;spotify:track:6fFMXz0mLLaql9UyyBQB9a;Perfume Genius;Just to Hear You (feat. Perfume Genius);0.756;0.367;2;-10.849;1;0.0397;0.582;0.19;0.106;0.523;127.894;173303;4
2Iqdun0CJawDkc3NBUrbdA;spotify:track:2Iqdun0CJawDkc3NBUrbdA;Perfume Genius;Otherside;0.279;0.137;8;-11.45;1;0.0381;0.906;0.000494;0.223;0.206;142.848;160169;3
34B5INdEjbTXvNkCC5GtYz;spotify:track:34B5INdEjbTXvNkCC5GtYz;Perfume Genius;Jason;0.34;0.324;1;-7.6;1;0.0344;0.345;1.64e-05;0.0847;0.344;145.822;185827;4
0S986gqvIWWdZzTKZGqKfU;spotify:track:0S986gqvIWWdZzTKZGqKfU;Perfume Genius;Good Ones - Perfume Genius Remix;0.494;0.606;5;-8.604;1;0.0295;0.0991;0.273;0.122;0.223;171.948;203613;4
2OBY3aeK3P2iiB6tkuanRz;spotify:track:2OBY3aeK3P2iiB6tkuanRz;Perfume Genius;Die 4 You;0.257;0.381;3;-10.62;1;0.0368;0.828;0.00121;0.135;0.264;73.687;212550;4
2sLkJQNpMoOhxmTO6U1scK;spotify:track:2sLkJQNpMoOhxmTO6U1scK;Perfume Genius;Without You;0.649;0.755;9;-5.33;1;0.0289;0.0669;0.00699;0.346;0.831;133.516;155547;4
7zZpX1EByY0CLdDFqjSEZs;spotify:track:7zZpX1EByY0CLdDFqjSEZs;Perfume Genius;Describe;0.228;0.356;3;-10.591;1;0.0312;0.512;0.9;0.219;0.0473;135.827;284187;4
1zmIEX2td5btkSoiXv5hFI;spotify:track:1zmIEX2td5btkSoiXv5hFI;Perfume Genius;Jonathan (feat. Perfume Genius);0.434;0.356;9;-9.077;1;0.0312;0.725;0.00289;0.148;0.173;129.945;204608;4
0qDsmWe20HzPpFHEVMi7ym;spotify:track:0qDsmWe20HzPpFHEVMi7ym;Perfume Genius;Alan;0.199;0.291;11;-10.619;1;0.034;0.739;0.449;0.0994;0.202;128.761;166525;4
04PThP3fgsrd8VrEulfg2s;spotify:track:04PThP3fgsrd8VrEulfg2s;Perfume Genius;On the Floor - Initial Talk Remix;0.364;0.932;11;-6.83;0;0.041;0.334;0.0691;0.325;0.634;121.008;217746;4
17DUIUpRVdQALd3iwNZ9xL;spotify:track:17DUIUpRVdQALd3iwNZ9xL;Perfume Genius;Good Ones;0.764;0.672;7;-5.947;0;0.0293;0.072;3.32e-06;0.0806;0.789;129.049;136614;4
0WOsGA4a7Rio2t0osKmYVa;spotify:track:0WOsGA4a7Rio2t0osKmYVa;Perfume Genius;Without You - Jim-E Stack Remix;0.799;0.46;6;-8.45;0;0.084;0.228;0.00033;0.147;0.437;133.466;202349;4
72W8hgJGdlFZSoNUQoXRDm;spotify:track:72W8hgJGdlFZSoNUQoXRDm;Perfume Genius;Normal Song;0.548;0.123;3;-17.088;1;0.039;0.82;0.458;0.113;0.16;126.989;193307;4
5zyFSqiUTqGil7a7NiIIGT;spotify:track:5zyFSqiUTqGil7a7NiIIGT;Perfume Genius;Your Body Changes Everything - Boy Harsher Remix;0.74;0.698;1;-8.919;1;0.0573;0.0122;0.519;0.0981;0.968;140.995;306246;4
1cfD3DSqV5Dnv6b8qitlxr;spotify:track:1cfD3DSqV5Dnv6b8qitlxr;Perfume Genius;Whole Life;0.266;0.419;6;-8.254;1;0.0421;0.722;0.00287;0.115;0.119;135.998;233520;4
1fXxMV4YZXhRMcy58ls706;spotify:track:1fXxMV4YZXhRMcy58ls706;Perfume Genius;Hood;0.325;0.299;4;-12.369;0;0.0405;0.56;3.65e-05;0.156;0.242;111.506;120093;4
3skqssCahUJzxUhVcO2GCh;spotify:track:3skqssCahUJzxUhVcO2GCh;Perfume Genius;On the Floor - Edit;0.621;0.687;9;-6.002;1;0.0353;0.354;8.34e-05;0.29;0.656;118.019;225038;4
6QNqIj7AZCjqVgpvEzhupG;spotify:track:6QNqIj7AZCjqVgpvEzhupG;Perfume Genius;Valley;0.755;0.253;0;-9.445;1;0.0297;0.814;0.11;0.209;0.441;100.074;189781;3
6rnrk0DfqoGZ8yUKiYxV1j;spotify:track:6rnrk0DfqoGZ8yUKiYxV1j;Perfume Genius;Your Body Changes Everything;0.707;0.751;1;-6.262;1;0.0305;0.334;0.11;0.13;0.655;107.25;253560;3
4NUgMG0zEQvlbJ1pEVnCFQ;spotify:track:4NUgMG0zEQvlbJ1pEVnCFQ;Perfume Genius;Leave;0.245;0.279;6;-10.914;1;0.0333;0.917;0.746;0.238;0.0921;139.93;185853;4
5cAHpfjLmP36gTYdkBvhA7;spotify:track:5cAHpfjLmP36gTYdkBvhA7;Perfume Genius;Your Body Changes Everything - Boy Harsher Remix;0.74;0.698;1;-8.919;1;0.0573;0.0122;0.519;0.0981;0.968;140.995;306246;4
3xhZyHmqVSzeXwmlxtunNU;spotify:track:3xhZyHmqVSzeXwmlxtunNU;Perfume Genius;Just Like Love - Jam City Remix;0.664;0.404;1;-11.294;0;0.0313;0.0203;0.43;0.093;0.0785;107.008;208301;4
3PlTL4YQldjbZqgWJHdnp3;spotify:track:3PlTL4YQldjbZqgWJHdnp3;Perfume Genius;Fool;0.529;0.275;1;-9.156;1;0.0282;0.726;0.0634;0.226;0.0585;79.954;235747;4
6GkHSQMUebHnyJJM4kpJUC;spotify:track:6GkHSQMUebHnyJJM4kpJUC;Perfume Genius;Nothing at All;0.408;0.823;10;-6.268;0;0.147;0.0413;0.0805;0.529;0.345;147.248;267147;4
3zCpOVlZgT0v5v0sYDVCCP;spotify:track:3zCpOVlZgT0v5v0sYDVCCP;Perfume Genius;Braid - Mmph Remix;0.231;0.459;0;-6.864;1;0.0315;0.744;0.0185;0.0954;0.0854;98.853;239036;3
4ICFpaFvgeIih1wdCwNfWi;spotify:track:4ICFpaFvgeIih1wdCwNfWi;Perfume Genius;My Body;0.721;0.326;8;-11.341;1;0.0569;0.911;0.924;0.0889;0.148;110.87;137600;3
